workerid,proliferate.condition,adj,adj_tr,label,object,response,rt,slide_number_in_experiment,trial_type,error
905,condition1,old,yaşlı,man_old_bearded,man,[0],1168,25,,
905,condition1,colored,renkli,picture_colored_rectangular,picture,[0.03],1100,26,,
905,condition1,sad,mutsuz,woman_old_sad,woman,[0],1121,27,,
905,condition1,striped,çizgili,frog_striped_green,frog,[0],1659,28,,
905,condition1,round,yuvarlak,earring_big_round,earring,[0.04],999,29,,
905,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0.02],737,30,,
905,condition1,happy,mutlu,woman_old_happy,woman,[0.05],1189,31,,
905,condition1,high,yüksek,table_metal_high,table,[0.06],957,32,,
905,condition1,cardboard,karton,box_closed_cardboard,box,[0.04],730,33,,
905,condition1,short,kısa,pencil_short_black,pencil,[0.03],982,34,,
905,condition1,blue,mavi,pencil_long_blue,pencil,[0.05],1291,35,,
905,condition1,fat,şişman,woman2_happy_fat,woman,[0.09],825,36,,
905,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.08],1744,37,,
905,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.02],1870,38,,
905,condition1,bearded,sakallı,man_old_bearded,man,[0.04],1060,39,,
905,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0.06],868,40,,
905,condition1,black,siyah,nails_black_glossy,nails,[0.04],2599,41,,
905,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0.07],722,42,,
905,condition1,wet,ıslak,shorts_wet_green,shorts,[0.05],1248,43,,
905,condition1,spotted,benekli,frog_spotted_green,frog,[0.03],641,44,,
905,condition1,triangular,üçgen,earring_big_triangular,earring,[0.03],599,45,,
905,condition1,small,küçük,bottle_glass_small,bottle,[0.06],1046,46,,
905,condition1,low,alçak,table_metal_low,table,[0],1248,47,,
905,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0],927,48,,
922,condition1,,,,beyaz,Beyaz,0,1,bot_check,
922,condition1,low,alçak,table_metal_low,table,[1],9083,3,,
922,condition1,dry,kuru,shorts_dry_green,shorts,[0.21],17617,4,,
922,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0],3418,5,,
922,condition1,plastic,plastik,bottle_plastic_big,bottle,[0],4996,6,,
922,condition1,round,yuvarlak,earring_big_round,earring,[0],4903,7,,
922,condition1,sad,mutsuz,woman_old_sad,woman,[1],6217,8,,
922,condition1,long,uzun,pencil_long_black,pencil,[0.85],16348,9,,
922,condition1,colored,renkli,picture_colored_rectangular,picture,[0],4864,10,,
922,condition1,open,açık,box_open_cardboard,box,[0],46143,11,,
922,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[0],5492,12,,
922,condition1,black,siyah,nails_black_glossy,nails,[0.46],18491,13,,
922,condition1,glossy,parlak,nails_black_glossy,nails,[0.49],3087,14,,
922,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0.47],2326,15,,
922,condition1,brown,kahverengi,hair_curly_brown,hair,[0.48],3460,16,,
922,condition1,blue,mavi,pencil_long_blue,pencil,[0.45],3313,17,,
922,condition1,spotted,benekli,frog_spotted_green,frog,[0],6994,18,,
922,condition1,straight,düz,hair_straight_blond,hair,[0.17],3833,19,,
922,condition1,cardboard,karton,box_closed_cardboard,box,[0],3436,20,,
922,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0],2899,21,,
922,condition1,old,yaşlı,man_old_bearded,man,[0.99],6470,22,,
922,condition1,green,yeşil,frog_spotted_green,frog,[0.2],7469,23,,
922,condition1,glass,cam,bottle_glass_big,bottle,[0],11768,24,,
922,condition1,happy,mutlu,woman_old_happy,woman,[0.82],7497,25,,
922,condition1,big,büyük,bottle_glass_big,bottle,[0.7],5916,26,,
922,condition1,matte,mat,nails_black_matte,nails,[0.65],2758,27,,
922,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0],3327,28,,
922,condition1,square,kare,picture_bw_square,picture,[0],4218,29,,
922,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.19],5736,30,,
922,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.77],20581,31,,
922,condition1,clean,temiz,spoon_metal_clean,spoon,[0.69],2714,32,,
922,condition1,small,küçük,bottle_glass_small,bottle,[0.65],2772,33,,
922,condition1,red,kırmızı,frog_spotted_red,frog,[0.46],3730,34,,
922,condition1,wet,ıslak,shorts_wet_green,shorts,[0.28],5733,35,,
922,condition1,triangular,üçgen,earring_big_triangular,earring,[0],4417,36,,
922,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0.25],9932,37,,
922,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0],5739,38,,
922,condition1,metal,metal,spoon_metal_clean,spoon,[0],5155,39,,
922,condition1,closed,kapalı,box_closed_cardboard,box,[0],3460,40,,
922,condition1,bearded,sakallı,man_old_bearded,man,[0],7678,41,,
922,condition1,striped,çizgili,frog_striped_green,frog,[0.1],9495,42,,
922,condition1,young,genç,man_young_bearded,man,[0.71],3697,43,,
922,condition1,high,yüksek,table_metal_high,table,[0.69],3290,44,,
922,condition1,fat,şişman,woman2_happy_fat,woman,[0.81],4302,45,,
922,condition1,short,kısa,pencil_short_black,pencil,[0.79],2954,46,,
922,condition1,blond,sarı,hair_curly_blonde,hair,[0.46],4599,47,,
922,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.84],6231,48,,
911,condition1,,,,beyaz,beyaz,0,1,bot_check,
911,condition1,high,yüksek,table_metal_high,table,[0.73],9271,3,,
911,condition1,big,büyük,bottle_glass_big,bottle,[0.45],3163,4,,
911,condition1,fat,şişman,woman2_happy_fat,woman,[0.49],2062,5,,
911,condition1,square,kare,picture_bw_square,picture,[0.61],1833,6,,
911,condition1,cardboard,karton,box_closed_cardboard,box,[0.32],2716,7,,
911,condition1,straight,düz,hair_straight_blond,hair,[0.54],2655,8,,
911,condition1,triangular,üçgen,earring_big_triangular,earring,[0.3],2627,9,,
911,condition1,spotted,benekli,frog_spotted_green,frog,[0.24],3012,10,,
911,condition1,green,yeşil,frog_spotted_green,frog,[0.15],5094,11,,
911,condition1,metal,metal,spoon_metal_clean,spoon,[0.85],5035,12,,
911,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0.14],3290,13,,
911,condition1,black,siyah,nails_black_glossy,nails,[0.85],3518,14,,
911,condition1,open,açık,box_open_cardboard,box,[0.21],2358,15,,
911,condition1,dry,kuru,shorts_dry_green,shorts,[0.46],1896,16,,
911,condition1,small,küçük,bottle_glass_small,bottle,[0.36],2070,17,,
911,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0.6],1537,18,,
911,condition1,wet,ıslak,shorts_wet_green,shorts,[0.35],1752,19,,
911,condition1,matte,mat,nails_black_matte,nails,[0.57],1785,20,,
911,condition1,round,yuvarlak,earring_big_round,earring,[0.33],1537,21,,
911,condition1,old,yaşlı,man_old_bearded,man,[0.62],2060,22,,
911,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[0.37],1736,23,,
911,condition1,striped,çizgili,frog_striped_green,frog,[0.7],1828,24,,
911,condition1,glass,cam,bottle_glass_big,bottle,[0.67],1886,25,,
911,condition1,closed,kapalı,box_closed_cardboard,box,[0.71],1685,26,,
911,condition1,bearded,sakallı,man_old_bearded,man,[0.73],1555,27,,
911,condition1,brown,kahverengi,hair_curly_brown,hair,[0.33],1467,28,,
911,condition1,happy,mutlu,woman_old_happy,woman,[0.56],1587,29,,
911,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0.58],1486,30,,
911,condition1,blue,mavi,pencil_long_blue,pencil,[0.61],1883,31,,
911,condition1,sad,mutsuz,woman_old_sad,woman,[0.41],1297,32,,
911,condition1,plastic,plastik,bottle_plastic_big,bottle,[0.66],1755,33,,
911,condition1,blond,sarı,hair_curly_blonde,hair,[0.42],2901,34,,
911,condition1,glossy,parlak,nails_black_glossy,nails,[0.61],1447,35,,
911,condition1,clean,temiz,spoon_metal_clean,spoon,[0.35],2061,36,,
911,condition1,short,kısa,pencil_short_black,pencil,[0.69],1835,37,,
911,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0.39],1538,38,,
911,condition1,long,uzun,pencil_long_black,pencil,[0.64],1973,39,,
911,condition1,young,genç,man_young_bearded,man,[0.45],1634,40,,
911,condition1,low,alçak,table_metal_low,table,[0.61],1594,41,,
911,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0.63],1557,42,,
911,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.39],1535,43,,
911,condition1,red,kırmızı,frog_spotted_red,frog,[0.54],1495,44,,
911,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.59],1388,45,,
911,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.37],1527,46,,
911,condition1,colored,renkli,picture_colored_rectangular,picture,[0.71],1396,47,,
911,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0.29],1615,48,,
958,condition1,,,,beyaz,beyaz,0,1,bot_check,
958,condition1,matte,mat,nails_black_matte,nails,[0.99],9691,3,,
958,condition1,brown,kahverengi,hair_curly_brown,hair,[0.99],6002,4,,
958,condition1,long,uzun,pencil_long_black,pencil,[0.99],4114,5,,
958,condition1,low,alçak,table_metal_low,table,[0.99],3628,6,,
958,condition1,cardboard,karton,box_closed_cardboard,box,[0.02],5333,7,,
958,condition1,green,yeşil,frog_spotted_green,frog,[0.99],4428,8,,
958,condition1,triangular,üçgen,earring_big_triangular,earring,[0.02],3924,9,,
958,condition1,young,genç,man_young_bearded,man,[0.99],3066,10,,
958,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.02],3337,11,,
958,condition1,glass,cam,bottle_glass_big,bottle,[0.02],4134,12,,
958,condition1,dry,kuru,shorts_dry_green,shorts,[0.99],7011,13,,
958,condition1,high,yüksek,table_metal_high,table,[0.97],6320,14,,
958,condition1,short,kısa,pencil_short_black,pencil,[0.97],2504,15,,
958,condition1,straight,düz,hair_straight_blond,hair,[0.98],4298,16,,
958,condition1,sad,mutsuz,woman_old_sad,woman,[0.97],3494,17,,
958,condition1,wet,ıslak,shorts_wet_green,shorts,[0.97],4294,18,,
958,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[0.01],3130,19,,
958,condition1,clean,temiz,spoon_metal_clean,spoon,[0.97],4945,20,,
958,condition1,old,yaşlı,man_old_bearded,man,[0.97],3478,21,,
958,condition1,red,kırmızı,frog_spotted_red,frog,[0.98],9419,22,,
958,condition1,colored,renkli,picture_colored_rectangular,picture,[0.99],5318,23,,
958,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0.01],5866,24,,
958,condition1,blond,sarı,hair_curly_blonde,hair,[0.99],3563,25,,
958,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.98],3477,26,,
958,condition1,round,yuvarlak,earring_big_round,earring,[0.02],3458,27,,
958,condition1,square,kare,picture_bw_square,picture,[0.01],3506,28,,
958,condition1,blue,mavi,pencil_long_blue,pencil,[0.97],3457,29,,
958,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0.03],3739,30,,
958,condition1,metal,metal,spoon_metal_clean,spoon,[0.02],7105,31,,
958,condition1,black,siyah,nails_black_glossy,nails,[0.99],3250,32,,
958,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0.01],4856,33,,
958,condition1,spotted,benekli,frog_spotted_green,frog,[0.01],5044,34,,
958,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0.98],3851,35,,
958,condition1,glossy,parlak,nails_black_glossy,nails,[0.99],3073,36,,
958,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0],8158,37,,
958,condition1,big,büyük,bottle_glass_big,bottle,[0.99],2668,38,,
958,condition1,striped,çizgili,frog_striped_green,frog,[0.48],6908,39,,
958,condition1,fat,şişman,woman2_happy_fat,woman,[0.97],3948,40,,
958,condition1,bearded,sakallı,man_old_bearded,man,[0.03],3049,41,,
958,condition1,open,açık,box_open_cardboard,box,[0.98],3254,42,,
958,condition1,happy,mutlu,woman_old_happy,woman,[0.98],3876,43,,
958,condition1,closed,kapalı,box_closed_cardboard,box,[0.97],3722,44,,
958,condition1,small,küçük,bottle_glass_small,bottle,[0.98],3306,45,,
958,condition1,plastic,plastik,bottle_plastic_big,bottle,[0.03],3410,46,,
958,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0.02],3126,47,,
958,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.98],3033,48,,
921,condition1,,,,beyaz,Beyaz,0,1,bot_check,
921,condition1,low,alçak,table_metal_low,table,[0.48],27643,3,,
921,condition1,old,yaşlı,man_old_bearded,man,[0.45],3499,4,,
921,condition1,plastic,plastik,bottle_plastic_big,bottle,[0.01],4010,5,,
921,condition1,colored,renkli,picture_colored_rectangular,picture,[0.02],5519,6,,
921,condition1,long,uzun,pencil_long_black,pencil,[0.44],4869,7,,
921,condition1,cardboard,karton,box_closed_cardboard,box,[0.02],3343,8,,
921,condition1,closed,kapalı,box_closed_cardboard,box,[0],3294,9,,
921,condition1,bearded,sakallı,man_old_bearded,man,[0.18],5822,10,,
921,condition1,short,kısa,pencil_short_black,pencil,[0.41],6143,11,,
921,condition1,blue,mavi,pencil_long_blue,pencil,[0.16],3609,12,,
921,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0.04],2744,13,,
921,condition1,green,yeşil,frog_spotted_green,frog,[0.01],3301,14,,
921,condition1,square,kare,picture_bw_square,picture,[0.02],2493,15,,
921,condition1,open,açık,box_open_cardboard,box,[0.02],2427,16,,
921,condition1,big,büyük,bottle_glass_big,bottle,[0.99],5053,17,,
921,condition1,happy,mutlu,woman_old_happy,woman,[0.95],5225,18,,
921,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0.01],2984,19,,
921,condition1,fat,şişman,woman2_happy_fat,woman,[0.49],3894,20,,
921,condition1,red,kırmızı,frog_spotted_red,frog,[0.03],2727,21,,
921,condition1,triangular,üçgen,earring_big_triangular,earring,[0.04],3669,22,,
921,condition1,sad,mutsuz,woman_old_sad,woman,[0.96],2970,23,,
921,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0],2777,24,,
921,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.5],2711,25,,
921,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.01],5309,26,,
921,condition1,wet,ıslak,shorts_wet_green,shorts,[0.04],3335,27,,
921,condition1,glossy,parlak,nails_black_glossy,nails,[0.49],5012,28,,
921,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0.04],3752,29,,
921,condition1,round,yuvarlak,earring_big_round,earring,[0.12],3753,30,,
921,condition1,glass,cam,bottle_glass_big,bottle,[0.02],3147,31,,
921,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0.02],3009,32,,
921,condition1,young,genç,man_young_bearded,man,[0.97],4831,33,,
921,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.04],4653,34,,
921,condition1,brown,kahverengi,hair_curly_brown,hair,[0.5],3860,35,,
921,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0.01],13771,36,,
921,condition1,striped,çizgili,frog_striped_green,frog,[0.57],26280,37,,
921,condition1,blond,sarı,hair_curly_blonde,hair,[0.45],2735,38,,
921,condition1,metal,metal,spoon_metal_clean,spoon,[0],3078,39,,
921,condition1,black,siyah,nails_black_glossy,nails,[0.51],2859,40,,
921,condition1,spotted,benekli,frog_spotted_green,frog,[0.14],4298,41,,
921,condition1,clean,temiz,spoon_metal_clean,spoon,[0.99],5513,42,,
921,condition1,matte,mat,nails_black_matte,nails,[0.44],2490,43,,
921,condition1,straight,düz,hair_straight_blond,hair,[0.47],3194,44,,
921,condition1,small,küçük,bottle_glass_small,bottle,[0.24],5313,45,,
921,condition1,high,yüksek,table_metal_high,table,[0.5],2944,46,,
921,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[0.01],2202,47,,
921,condition1,dry,kuru,shorts_dry_green,shorts,[0.01],2324,48,,
909,condition1,,,,beyaz,beyaz,0,1,bot_check,
909,condition1,striped,çizgili,frog_striped_green,frog,[0.1],12387,3,,
909,condition1,open,açık,box_open_cardboard,box,[0.01],2814,4,,
909,condition1,green,yeşil,frog_spotted_green,frog,[0],3072,5,,
909,condition1,blue,mavi,pencil_long_blue,pencil,[0],1976,6,,
909,condition1,triangular,üçgen,earring_big_triangular,earring,[0],1559,7,,
909,condition1,matte,mat,nails_black_matte,nails,[0.21],2856,8,,
909,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0.13],1976,9,,
909,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0],1536,10,,
909,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0.05],1600,11,,
909,condition1,spotted,benekli,frog_spotted_green,frog,[0],1401,12,,
909,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.37],2113,13,,
909,condition1,glass,cam,bottle_glass_big,bottle,[0],1638,14,,
909,condition1,small,küçük,bottle_glass_small,bottle,[0.37],2679,15,,
909,condition1,red,kırmızı,frog_spotted_red,frog,[0],3176,16,,
909,condition1,closed,kapalı,box_closed_cardboard,box,[0.04],3329,17,,
909,condition1,old,yaşlı,man_old_bearded,man,[0.32],2111,18,,
909,condition1,colored,renkli,picture_colored_rectangular,picture,[0.09],2050,19,,
909,condition1,fat,şişman,woman2_happy_fat,woman,[0.39],1766,20,,
909,condition1,brown,kahverengi,hair_curly_brown,hair,[0],2760,21,,
909,condition1,straight,düz,hair_straight_blond,hair,[0.18],2216,22,,
909,condition1,plastic,plastik,bottle_plastic_big,bottle,[0],1432,23,,
909,condition1,blond,sarı,hair_curly_blonde,hair,[0],1479,24,,
909,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0.18],1776,25,,
909,condition1,black,siyah,nails_black_glossy,nails,[0],1591,26,,
909,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0],1416,27,,
909,condition1,glossy,parlak,nails_black_glossy,nails,[0.4],2783,28,,
909,condition1,square,kare,picture_bw_square,picture,[0],1630,29,,
909,condition1,metal,metal,spoon_metal_clean,spoon,[0],1490,30,,
909,condition1,sad,mutsuz,woman_old_sad,woman,[0.85],4170,31,,
909,condition1,long,uzun,pencil_long_black,pencil,[0.69],2228,32,,
909,condition1,low,alçak,table_metal_low,table,[0.63],1480,33,,
909,condition1,happy,mutlu,woman_old_happy,woman,[0.85],1930,34,,
909,condition1,young,genç,man_young_bearded,man,[0.76],1520,35,,
909,condition1,big,büyük,bottle_glass_big,bottle,[0.77],1496,36,,
909,condition1,bearded,sakallı,man_old_bearded,man,[0.16],2704,37,,
909,condition1,wet,ıslak,shorts_wet_green,shorts,[0.18],1425,38,,
909,condition1,clean,temiz,spoon_metal_clean,spoon,[0.52],2112,39,,
909,condition1,short,kısa,pencil_short_black,pencil,[0.67],1880,40,,
909,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.69],1546,41,,
909,condition1,dry,kuru,shorts_dry_green,shorts,[0.25],2010,42,,
909,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.19],1570,43,,
909,condition1,high,yüksek,table_metal_high,table,[0.78],1687,44,,
909,condition1,round,yuvarlak,earring_big_round,earring,[0.17],2344,45,,
909,condition1,cardboard,karton,box_closed_cardboard,box,[0],1712,46,,
909,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0],1562,47,,
909,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[0.18],3071,48,,
890,condition1,,,,beyaz,beyaz,0,1,bot_check,
890,condition1,square,kare,picture_bw_square,picture,[0.11],45199,3,,
890,condition1,happy,mutlu,woman_old_happy,woman,[0.78],8483,4,,
890,condition1,spotted,benekli,frog_spotted_green,frog,[0.01],5666,5,,
890,condition1,green,yeşil,frog_spotted_green,frog,[0.2],5086,6,,
890,condition1,black,siyah,nails_black_glossy,nails,[0.15],8610,7,,
890,condition1,fat,şişman,woman2_happy_fat,woman,[0.62],8018,8,,
890,condition1,high,yüksek,table_metal_high,table,[1],5078,9,,
890,condition1,old,yaşlı,man_old_bearded,man,[0.58],8454,10,,
890,condition1,clean-shaven,sakalsız,man_old_cleanshaven,man,[0.06],9400,11,,
890,condition1,blond,sarı,hair_curly_blonde,hair,[0.19],8071,12,,
890,condition1,glossy,parlak,nails_black_glossy,nails,[0.19],5025,13,,
890,condition1,small,küçük,bottle_glass_small,bottle,[1],5518,14,,
890,condition1,round,yuvarlak,earring_big_round,earring,[0.16],5990,15,,
890,condition1,rectangular,dikdörtgen,picture_bw_rectangular,picture,[0.09],3716,16,,
890,condition1,red,kırmızı,frog_spotted_red,frog,[0.19],4318,17,,
890,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0],4110,18,,
890,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0.07],5364,19,,
890,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.88],4776,20,,
890,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0.04],4938,21,,
890,condition1,matte,mat,nails_black_matte,nails,[0.15],3599,22,,
890,condition1,wet,ıslak,shorts_wet_green,shorts,[0.25],5533,23,,
890,condition1,open,açık,box_open_cardboard,box,[0.21],4001,24,,
890,condition1,closed,kapalı,box_closed_cardboard,box,[0.17],3096,25,,
890,condition1,brown,kahverengi,hair_curly_brown,hair,[0.26],3597,26,,
890,condition1,metal,metal,spoon_metal_clean,spoon,[0],4751,27,,
890,condition1,plastic,plastik,bottle_plastic_big,bottle,[0],4133,28,,
890,condition1,young,genç,man_young_bearded,man,[0.69],2770,29,,
890,condition1,sad,mutsuz,woman_old_sad,woman,[1],3258,30,,
890,condition1,cardboard,karton,box_closed_cardboard,box,[0.07],3430,31,,
890,condition1,colored,renkli,picture_colored_rectangular,picture,[0],3126,32,,
890,condition1,short,kısa,pencil_short_black,pencil,[1],2869,33,,
890,condition1,straight,düz,hair_straight_blond,hair,[0.28],3397,34,,
890,condition1,dry,kuru,shorts_dry_green,shorts,[0.2],3667,35,,
890,condition1,low,alçak,table_metal_low,table,[0.94],3699,36,,
890,condition1,striped,çizgili,frog_striped_green,frog,[0.1],3768,37,,
890,condition1,skinny,zayıf,woman2_happy_skinny,woman,[0.68],7259,38,,
890,condition1,clean,temiz,spoon_metal_clean,spoon,[0.66],4929,39,,
890,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0],4573,40,,
890,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0.04],3002,41,,
890,condition1,blue,mavi,pencil_long_blue,pencil,[0.17],2856,42,,
890,condition1,bearded,sakallı,man_old_bearded,man,[0.12],5194,43,,
890,condition1,big,büyük,bottle_glass_big,bottle,[0.85],3242,44,,
890,condition1,long,uzun,pencil_long_black,pencil,[0.83],4846,45,,
890,condition1,curly,kıvırcık,hair_curly_blonde,hair,[0.23],3312,46,,
890,condition1,glass,cam,bottle_glass_big,bottle,[0.05],3862,47,,
890,condition1,triangular,üçgen,earring_big_triangular,earring,[0],3390,48,,
913,condition1,,,,beyaz,beyaz,0,1,bot_check,
913,condition1,short,kısa,pencil_short_black,pencil,[0.1],22999,3,,
913,condition1,glass,cam,bottle_glass_big,bottle,[0],5256,4,,
913,condition1,black,siyah,nails_black_glossy,nails,[0.33],3800,5,,
913,condition1,blue,mavi,pencil_long_blue,pencil,[0.21],9871,6,,
913,condition1,cardboard,karton,box_closed_cardboard,box,[0],4872,7,,
913,condition1,mustache-touting,bıyıklı,man2_mustached_glassed,man,[0.21],2656,8,,
913,condition1,green,yeşil,frog_spotted_green,frog,[0.3],3543,9,,
913,condition1,skinny,zayıf,woman2_happy_skinny,woman,[1],3856,10,,
913,condition1,blond,sarı,hair_curly_blonde,hair,[0.22],3223,11,,
913,condition1,young,genç,man_young_bearded,man,[1],2496,12,,
913,condition1,colored,renkli,picture_colored_rectangular,picture,[0],3416,13,,
913,condition1,glasses-wearing,gözlüklü,man2_bearded_glassed,man,[0],3120,14,,
913,condition1,glossy,parlak,nails_black_glossy,nails,[1],4343,15,,
913,condition1,high,yüksek,table_metal_high,table,[1],2599,16,,
913,condition1,fat,şişman,woman2_happy_fat,woman,[1],2263,17,,
913,condition1,round,yuvarlak,earring_big_round,earring,[0],3823,18,,
913,condition1,open,açık,box_open_cardboard,box,[0],2591,19,,
913,condition1,dry,kuru,shorts_dry_green,shorts,[0],4991,20,,
913,condition1,clean,temiz,spoon_metal_clean,spoon,[0.3],2927,21,,
913,condition1,black and white,siyah beyaz,picture_bw_rectangular,picture,[0],2848,22,,
913,condition1,straight,düz,hair_straight_blond,hair,[0.24],2832,23,,
913,condition1,red,kırmızı,frog_spotted_red,frog,[0],4775,24,,
913,condition1,matte,mat,nails_black_matte,nails,[1],2487,25,,
913,condition1,long,uzun,pencil_long_black,pencil,[0.65],3912,26,,
913,condition1,dirty,kirli,spoon_metal_dirty,spoon,[0.27],3311,27,,
913,condition1,hat-wearing,şapkalı,man2_bearded_hatted,man,[0],2255,28,,
913,condition1,wet,ıslak,shorts_wet_green,shorts,[0.29],2935,29,,
913,condition1,brown,kahverengi,hair_curly_brown,hair,[0.63],2904,30,,
913,condition1,metal,metal,spoon_metal_clean,spoon,[0],2791,31,,
913,condition1,triangular,üçgen,earring_big_triangular,earring,[0],2135,32,,
913,condition1,striped,çizgili,frog_striped_green,frog,[0],3160,33,,
913,condition1,big,büyük,bottle_glass_big,bottle,[1],3487,34,,
913,condition1,wooden,tahta,spoon_wooden_clean,spoon,[0],2567,35,,
913,condition1,sad,mutsuz,woman_old_sad,woman,[1],2520,36,,
